condition,Version,stimID,stimulus,decisionThis,decisionOther,pot,randStimulusFace,q1responseArray,q2responseArray,q3responseArray,BTS_actual_otherDecisionConfidence,gender,Data_Set,HITID,subjectId
1,1a,278.1,278_1,Split,Stole,40606,272_1,35,35,33,0,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,c8af0abb08ace422ddb265f19a33c2b8f5869b8385b5f3d280f88448
1,1a,263.1,263_1,Stole,Split,28802,276_1,14,30,33,1,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,80b7022d6230674177e7a4c3ee883acf00bbf337ed363bc76fdb1d84
1,1a,289.2,289_2,Split,Stole,822.5,288_1,43,4,44,4,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,80b7022d6230674177e7a4c3ee883acf00bbf337ed363bc76fdb1d84
1,1a,285.1,285_1,Stole,Stole,2300.5,286_1,44,5,44,4,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,80b7022d6230674177e7a4c3ee883acf00bbf337ed363bc76fdb1d84
1,1a,237.2,237_2,Stole,Stole,65673.5,283_1,30,24,44,1,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,80b7022d6230674177e7a4c3ee883acf00bbf337ed363bc76fdb1d84
1,1a,276.2,276_2,Stole,Split,130944,287_1,33,31,31,0,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,80b7022d6230674177e7a4c3ee883acf00bbf337ed363bc76fdb1d84
1,1a,289.1,289_1,Stole,Split,822.5,285_1,30,24,24,2,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,80b7022d6230674177e7a4c3ee883acf00bbf337ed363bc76fdb1d84
1,1a,266.1,266_1,Stole,Stole,6559,279_1,16,31,30,0,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,80b7022d6230674177e7a4c3ee883acf00bbf337ed363bc76fdb1d84
1,1a,251.1,251_1,Split,Stole,2835.5,272_1,32,24,32,1,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,80b7022d6230674177e7a4c3ee883acf00bbf337ed363bc76fdb1d84
1,1a,268.2,268_2,Split,Split,61381.5,275_1,24,24,24,1,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,80b7022d6230674177e7a4c3ee883acf00bbf337ed363bc76fdb1d84
1,1a,250.2,250_2,Split,Split,30304.5,268_1,32,13,35,3,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,80b7022d6230674177e7a4c3ee883acf00bbf337ed363bc76fdb1d84
1,1a,235.2,235_2,Split,Stole,50221,250_1,24,24,32,2,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,80b7022d6230674177e7a4c3ee883acf00bbf337ed363bc76fdb1d84
1,1a,245.2,245_2,Stole,Stole,5958,244_1,32,17,17,2,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,80b7022d6230674177e7a4c3ee883acf00bbf337ed363bc76fdb1d84
1,1a,284.2,284_2,Split,Stole,1116.5,244_1,0,24,48,4,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,9f115e359869a1ecd27a2f31721f23a5ed73bb027c0f8648a6c10c97
1,1a,249.2,249_2,Split,Split,1562.5,286_1,23,40,24,4,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,9f115e359869a1ecd27a2f31721f23a5ed73bb027c0f8648a6c10c97
1,1a,284.1,284_1,Stole,Split,1116.5,250_1,8,37,46,5,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,9f115e359869a1ecd27a2f31721f23a5ed73bb027c0f8648a6c10c97
1,1a,241.2,241_2,Split,Split,80954.5,283_1,24,44,31,5,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,9f115e359869a1ecd27a2f31721f23a5ed73bb027c0f8648a6c10c97
1,1a,263.1,263_1,Stole,Split,28802,287_1,22,39,23,2,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,9f115e359869a1ecd27a2f31721f23a5ed73bb027c0f8648a6c10c97
1,1a,268.1,268_1,Split,Split,61381.5,272_1,39,19,42,5,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,9f115e359869a1ecd27a2f31721f23a5ed73bb027c0f8648a6c10c97
1,1a,245.2,245_2,Stole,Stole,5958,285_1,32,18,44,5,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,9f115e359869a1ecd27a2f31721f23a5ed73bb027c0f8648a6c10c97
1,1a,263.2,263_2,Split,Stole,28802,276_1,39,29,46,4,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,9f115e359869a1ecd27a2f31721f23a5ed73bb027c0f8648a6c10c97
1,1a,269.2,269_2,Stole,Split,2318,275_1,46,34,47,4,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,9f115e359869a1ecd27a2f31721f23a5ed73bb027c0f8648a6c10c97
1,1a,243.1,243_1,Split,Split,7726.5,279_1,20,41,31,2,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,9f115e359869a1ecd27a2f31721f23a5ed73bb027c0f8648a6c10c97
1,1a,272.2,272_2,Stole,Split,81899,268_1,48,26,41,4,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,9f115e359869a1ecd27a2f31721f23a5ed73bb027c0f8648a6c10c97
1,1a,287.2,287_2,Stole,Split,1030.5,288_1,25,39,10,2,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,9f115e359869a1ecd27a2f31721f23a5ed73bb027c0f8648a6c10c97
1,1a,249.2,249_2,Split,Split,1562.5,244_1,23,0,48,2,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,4e63ec321937b5fb11f6d1cd3f09ab05b99fb48dca90f93cb8dc119d
1,1a,240.2,240_2,Stole,Stole,36159,275_1,23,40,30,4,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,4e63ec321937b5fb11f6d1cd3f09ab05b99fb48dca90f93cb8dc119d
1,1a,285.1,285_1,Stole,Stole,2300.5,285_1,36,22,35,1,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,4e63ec321937b5fb11f6d1cd3f09ab05b99fb48dca90f93cb8dc119d
1,1a,264.1,264_1,Split,Stole,24145,279_1,25,19,29,4,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,4e63ec321937b5fb11f6d1cd3f09ab05b99fb48dca90f93cb8dc119d
1,1a,265.1,265_1,Split,Stole,1588,250_1,22,31,34,0,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,4e63ec321937b5fb11f6d1cd3f09ab05b99fb48dca90f93cb8dc119d
1,1a,265.2,265_2,Stole,Split,1588,283_1,18,27,18,3,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,4e63ec321937b5fb11f6d1cd3f09ab05b99fb48dca90f93cb8dc119d
1,1a,251.1,251_1,Split,Stole,2835.5,276_1,37,14,24,1,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,4e63ec321937b5fb11f6d1cd3f09ab05b99fb48dca90f93cb8dc119d
1,1a,284.2,284_2,Split,Stole,1116.5,287_1,8,40,24,5,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,4e63ec321937b5fb11f6d1cd3f09ab05b99fb48dca90f93cb8dc119d
1,1a,254.1,254_1,Split,Split,130884,272_1,25,30,22,3,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,4e63ec321937b5fb11f6d1cd3f09ab05b99fb48dca90f93cb8dc119d
1,1a,284.1,284_1,Stole,Split,1116.5,268_1,28,21,29,1,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,4e63ec321937b5fb11f6d1cd3f09ab05b99fb48dca90f93cb8dc119d
1,1a,247.2,247_2,Split,Stole,3.5,288_1,21,32,25,0,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,4e63ec321937b5fb11f6d1cd3f09ab05b99fb48dca90f93cb8dc119d
1,1a,248.1,248_1,Split,Stole,31403,286_1,25,36,14,4,female,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,4e63ec321937b5fb11f6d1cd3f09ab05b99fb48dca90f93cb8dc119d
1,1a,285.2,285_2,Stole,Stole,2300.5,286_1,28,29,30,4,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,3f74401a7f00b00327b089761b356211eda9f346cb93b39e2ee97b33
1,1a,248.1,248_1,Split,Stole,31403,275_1,26,23,22,1,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,3f74401a7f00b00327b089761b356211eda9f346cb93b39e2ee97b33
1,1a,252.1,252_1,Stole,Split,310,285_1,25,28,34,3,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,3f74401a7f00b00327b089761b356211eda9f346cb93b39e2ee97b33
1,1a,251.2,251_2,Stole,Split,2835.5,288_1,29,29,29,3,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,3f74401a7f00b00327b089761b356211eda9f346cb93b39e2ee97b33
1,1a,286.1,286_1,Stole,Stole,3532.5,287_1,28,29,30,4,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,3f74401a7f00b00327b089761b356211eda9f346cb93b39e2ee97b33
1,1a,262.1,262_1,Stole,Stole,56488,279_1,21,20,21,3,male,6.2,382GHPVPHS9IAU1YF0OFGP7CRHU433,3f74401a7f00b00327b089761b356211eda9f346cb93b39e2ee97b33
